     29.999999599507                      P               1             0.0000        299999.9960        999970.0000             0.0000             0.0000         10000.0000
     27.504188177853                      a               2             1.0000        275042.8818             2.4958             0.0000             0.0064         10000.0000
     16.874914858249                    ba/              63             5.9773        168755.1259            10.6293             0.0000             0.0346           478.4127
