     29.575706289016      1.268040136845                      1               1             0.0000         54093.9668            58.2012          2118.8696             2.5228          1829.0000
     29.329571269547      1.488682657392                     b>               7             2.8074         53646.5932            58.1762          2117.5762             2.9469          1150.1428
     29.142032834962     -1.400710439305                   bb*<             599             9.2264         53310.0045            58.2132          2119.4644             2.7705           857.9466
     28.844752438130     -1.720937873693                  bb*R<            7499            12.8725         52769.9247            58.2204          2119.6569             3.0430           673.9425
     28.694042803397     -1.511261275915                baa+*<\          353311            18.4306         52499.8349            62.4694          2120.5541             3.0767           510.8547
